epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
196,48596.3,1.41518,1.69141,0.01804,0.99986,6.4047,0.67686,0.55249,0.61843,0.41554,1.33966,1.44739,0.02141,0,0,6.40469,0,6.40469,0,0.0322188,0.103491,3.11066,3.11066,0,1,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,48831.6,1.39503,1.68216,0.01793,1.00016,6.39374,0.67578,0.55376,0.6191,0.41639,1.33901,1.44571,0.0214,0,0,6.39374,0,6.39374,0,0.0321639,0.104035,3.11066,3.11066,0,1,0.005149,0.005149,0.005149,0.0025745,0.010298
198,49070.1,1.4073,1.67501,0.018,0.99995,6.40434,0.67547,0.55481,0.61973,0.41705,1.33811,1.44374,0.02138,0,0,6.40433,0,6.40433,0,0.0322174,0.104208,3.11066,3.11066,0,1,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,49308.2,1.40462,1.66975,0.01794,1.0001,6.4009,0.6764,0.55416,0.62056,0.41754,1.33748,1.44185,0.02136,0,0,6.4009,0,6.4009,0,0.0322012,0.10421,3.11066,3.11066,0,1,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,49544.1,1.40163,1.68059,0.01799,0.99991,6.4112,0.68036,0.55359,0.62133,0.41826,1.33638,1.44071,0.02134,0,0,6.4112,0,6.4112,0,0.032252,0.104211,3.11066,3.11066,0,1,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,49783.9,1.40493,1.67248,0.01796,0.99996,6.40422,0.68169,0.55457,0.62186,0.41871,1.33507,1.43958,0.0213,0,0,6.40423,0,6.40423,0,0.0322183,0.104139,3.11066,3.11066,0,1,0.00505,0.00505,0.00505,0.002525,0.0101
202,50019,1.40178,1.66911,0.018,1.00004,6.35883,0.68316,0.55384,0.62243,0.41933,1.33434,1.43782,0.02129,0,0,6.35883,0,6.35883,0,0.0319882,0.103532,3.11066,3.11066,0,1,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,50253.5,1.40387,1.67014,0.01802,0.99997,6.36887,0.68471,0.5549,0.62333,0.42005,1.3337,1.43485,0.02128,0,0,6.36887,0,6.36887,0,0.0320388,0.10372,3.11066,3.11066,0,1,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,50483.2,1.39585,1.67117,0.01793,1.00001,6.37253,0.68207,0.55896,0.62411,0.42077,1.3332,1.43307,0.02127,0,0,6.37253,0,6.37253,0,0.0320593,0.104008,3.11066,3.11066,0,1,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,50714.1,1.39767,1.67155,0.01792,1.00008,6.39066,0.68503,0.55727,0.62428,0.42125,1.33297,1.43047,0.02126,0,0,6.39066,0,6.39066,0,0.0321507,0.104136,3.11066,3.11066,0,1,0.004951,0.004951,0.004951,0.0024755,0.009902
206,50943.7,1.39494,1.66786,0.01783,0.99977,6.35861,0.67656,0.56351,0.62437,0.42169,1.33226,1.42925,0.02123,0,0,6.35861,0,6.35861,0,0.0319893,0.103879,3.11066,3.11066,0,1,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,51177.6,1.40415,1.66315,0.01797,1.00005,6.36078,0.68038,0.5629,0.62531,0.42243,1.33168,1.42703,0.02121,0,0,6.36078,0,6.36078,0,0.0319998,0.10364,3.11066,3.11066,0,1,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,51408.4,1.39605,1.6622,0.01791,1.00022,6.36184,0.68595,0.55928,0.62625,0.42308,1.33143,1.42465,0.02121,0,0,6.36183,0,6.36183,0,0.0320023,0.103873,3.11066,3.11066,0,1,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,51642.3,1.3974,1.65207,0.0179,0.99995,6.35169,0.68499,0.56107,0.62716,0.42382,1.33073,1.42232,0.02119,0,0,6.35168,0,6.35168,0,0.031952,0.104074,3.11066,3.11066,0,1,0.004852,0.004852,0.004852,0.002426,0.009704
210,51872.4,1.39979,1.66537,0.01795,0.99993,6.39059,0.6886,0.56046,0.6277,0.42424,1.33028,1.42087,0.02118,0,0,6.39059,0,6.39059,0,0.0321503,0.104151,3.11066,3.11066,0,1,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,52109.9,1.3917,1.65906,0.01782,0.99998,6.34455,0.68246,0.56381,0.628,0.42449,1.3303,1.41871,0.02119,0,0,6.34455,0,6.34455,0,0.0319176,0.103754,3.11066,3.11066,0,1,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,52344.5,1.39954,1.64937,0.0179,1.00001,6.3438,0.68573,0.56357,0.62894,0.42509,1.32969,1.41653,0.02117,0,0,6.34379,0,6.34379,0,0.0319116,0.103764,3.11066,3.11066,0,1,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,52580.5,1.40326,1.6563,0.01783,1.00009,6.33501,0.68904,0.56355,0.6296,0.42578,1.32928,1.41514,0.02117,0,0,6.33501,0,6.33501,0,0.0318712,0.103438,3.11066,3.11066,0,1,0.004753,0.004753,0.004753,0.0023765,0.009506
214,52817.4,1.39102,1.65336,0.01783,0.99989,6.36092,0.68582,0.56612,0.63031,0.42608,1.3284,1.41318,0.02114,0,0,6.36092,0,6.36092,0,0.0319979,0.104245,3.11066,3.11066,0,1,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,53050.4,1.38796,1.64846,0.01765,1.00001,6.33256,0.68963,0.56534,0.63087,0.42664,1.32855,1.41074,0.02115,0,0,6.33255,0,6.33255,0,0.0318562,0.10408,3.11066,3.11066,0,1,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,53291.2,1.38761,1.65022,0.0179,0.99991,6.35473,0.68338,0.56969,0.63155,0.42699,1.32739,1.41022,0.02113,0,0,6.35473,0,6.35473,0,0.0319684,0.104289,3.11066,3.11066,0,1,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,53526.1,1.39643,1.65702,0.01778,1.00004,6.33243,0.68197,0.56981,0.63169,0.42712,1.32645,1.40981,0.02111,0,0,6.33244,0,6.33244,0,0.0318552,0.103487,3.11066,3.11066,0,1,0.004654,0.004654,0.004654,0.002327,0.009308
218,53765.9,1.38631,1.64954,0.01774,1.00002,6.34435,0.68298,0.57076,0.63209,0.42766,1.3258,1.40848,0.02109,0,0,6.34435,0,6.34435,0,0.0319189,0.104181,3.11066,3.11066,0,1,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,54004.9,1.38851,1.63853,0.01777,1.00002,6.3273,0.68501,0.57214,0.6327,0.42825,1.32543,1.4067,0.02108,0,0,6.3273,0,6.3273,0,0.0318292,0.104095,3.11066,3.11066,0,1,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,54242.8,1.38089,1.64055,0.01772,0.99989,6.34912,0.68748,0.57175,0.63338,0.42873,1.32477,1.40484,0.02106,0,0,6.34912,0,6.34912,0,0.0319412,0.104664,3.11066,3.11066,0,1,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,54484.5,1.38759,1.63984,0.01773,1.00006,6.33371,0.688,0.57227,0.63428,0.42945,1.32429,1.40346,0.02106,0,0,6.33371,0,6.33371,0,0.0318634,0.10415,3.11066,3.11066,0,1,0.004555,0.004555,0.004555,0.0022775,0.00911
222,54722.7,1.39558,1.64062,0.0177,1.00004,6.31019,0.69399,0.56885,0.63476,0.42973,1.32412,1.40171,0.02105,0,0,6.31019,0,6.31019,0,0.0317442,0.103415,3.11066,3.11066,0,1,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,54961.5,1.38397,1.63105,0.01764,1.00003,6.31307,0.68896,0.57175,0.63467,0.43009,1.3239,1.40034,0.02104,0,0,6.31307,0,6.31307,0,0.0317588,0.104228,3.11066,3.11066,0,1,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,55202.1,1.38862,1.62719,0.01762,0.99998,6.39226,0.69559,0.56584,0.63572,0.43049,1.32377,1.39829,0.02104,0,0,6.39226,0,6.39226,0,0.0321582,0.10551,3.11066,3.11066,0,1,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,55441.7,1.37615,1.63043,0.01755,0.99994,6.32334,0.69361,0.56723,0.63602,0.43071,1.32403,1.39552,0.02104,0,0,6.32334,0,6.32334,0,0.0318107,0.104605,3.11066,3.11066,0,1,0.004456,0.004456,0.004456,0.002228,0.008912
226,55684,1.38469,1.63754,0.01761,1.00013,6.32666,0.69572,0.56654,0.63639,0.43117,1.32278,1.39457,0.02102,0,0,6.32667,0,6.32667,0,0.031827,0.104051,3.11066,3.11066,0,1,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,55922.2,1.38787,1.63235,0.01765,0.99996,6.31646,0.69587,0.5685,0.63679,0.4317,1.32285,1.39235,0.02103,0,0,6.31646,0,6.31646,0,0.0317781,0.103996,3.11066,3.11066,0,1,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,56158.8,1.37767,1.62045,0.01766,1.00019,6.31042,0.69739,0.56697,0.63668,0.43192,1.32336,1.38975,0.02102,0,0,6.31041,0,6.31041,0,0.0317473,0.104571,3.11066,3.11066,0,1,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,56401.2,1.37981,1.62861,0.01758,0.9998,6.32293,0.70214,0.56456,0.6371,0.43237,1.32299,1.38787,0.02101,0,0,6.32293,0,6.32293,0,0.0318093,0.104389,3.11066,3.11066,0,1,0.004357,0.004357,0.004357,0.0021785,0.008714
230,56638.6,1.385,1.62522,0.01758,0.99994,6.29676,0.69969,0.56805,0.63782,0.43295,1.32172,1.38751,0.02099,0,0,6.29676,0,6.29676,0,0.0316759,0.103885,3.11066,3.11066,0,1,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,56880.5,1.37442,1.63349,0.01755,1.00017,6.30382,0.70057,0.56643,0.63831,0.43324,1.32147,1.38567,0.02098,0,0,6.30382,0,6.30382,0,0.0317125,0.103965,3.11066,3.11066,0,1,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,57115,1.37863,1.63143,0.01755,0.99996,6.2975,0.70513,0.56423,0.63866,0.4335,1.32029,1.38451,0.02096,0,0,6.29751,0,6.29751,0,0.0316831,0.103843,3.11066,3.11066,0,1,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,57349.3,1.37047,1.6186,0.01762,0.99987,6.27717,0.70169,0.56836,0.63931,0.43409,1.32022,1.38288,0.02095,0,0,6.27717,0,6.27717,0,0.0315797,0.104138,3.11066,3.11066,0,1,0.004258,0.004258,0.004258,0.002129,0.008516
234,57585.6,1.37778,1.61811,0.01749,0.99999,6.28857,0.70718,0.56646,0.63979,0.43436,1.32015,1.38102,0.02095,0,0,6.28857,0,6.28857,0,0.0316366,0.104042,3.11066,3.11066,0,1,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,57815.2,1.37179,1.62064,0.01757,1.00019,6.28701,0.70867,0.5651,0.64057,0.43491,1.32003,1.37907,0.02096,0,0,6.28701,0,6.28701,0,0.0316278,0.104185,3.11066,3.11066,0,1,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,58050.1,1.37299,1.61241,0.0175,0.99984,6.29113,0.70643,0.56686,0.64104,0.43524,1.3197,1.37803,0.02095,0,0,6.29113,0,6.29113,0,0.0316509,0.104465,3.11066,3.11066,0,1,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,58279.4,1.37332,1.61787,0.01745,1.00017,6.27213,0.70718,0.568,0.64126,0.43568,1.31943,1.37713,0.02094,0,0,6.27212,0,6.27212,0,0.0315568,0.103917,3.11066,3.11066,0,1,0.004159,0.004159,0.004159,0.0020795,0.008318
238,58515.8,1.36556,1.60644,0.01739,0.99983,6.27959,0.70946,0.56626,0.64184,0.43618,1.31905,1.37629,0.02093,0,0,6.27959,0,6.27959,0,0.0315887,0.104695,3.11066,3.11066,0,1,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,58746.2,1.37527,1.61925,0.01752,1.00006,6.27804,0.70013,0.57271,0.64231,0.43694,1.31794,1.37555,0.02091,0,0,6.27803,0,6.27803,0,0.0315828,0.103852,3.11066,3.11066,0,1,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,58985.5,1.37041,1.61431,0.01727,0.99997,6.28607,0.70557,0.5703,0.64279,0.4372,1.31726,1.37495,0.02089,0,0,6.28607,0,6.28607,0,0.0316238,0.104413,3.11066,3.11066,0,1,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,59218.1,1.3691,1.60536,0.01736,0.99991,6.2712,0.70536,0.57064,0.64363,0.43777,1.31684,1.3734,0.02088,0,0,6.2712,0,6.2712,0,0.0315484,0.104305,3.11066,3.11066,0,1,0.00406,0.00406,0.00406,0.00203,0.00812
242,59455.3,1.37611,1.61126,0.01744,1,6.28673,0.70605,0.56981,0.64416,0.43808,1.31693,1.372,0.02088,0,0,6.28673,0,6.28673,0,0.0316254,0.104088,3.11066,3.11066,0,1,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,59684.1,1.3691,1.60864,0.01742,1.00008,6.27704,0.70472,0.56954,0.644,0.43798,1.31659,1.37111,0.02087,0,0,6.27704,0,6.27704,0,0.0315805,0.104275,3.11066,3.11066,0,1,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,59919.3,1.36935,1.60523,0.01749,0.99997,6.25418,0.70345,0.5715,0.64437,0.43838,1.3165,1.36956,0.02086,0,0,6.25418,0,6.25418,0,0.0314626,0.10393,3.11066,3.11066,0,1,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,60147,1.36652,1.60366,0.01738,0.99997,6.27338,0.70323,0.57336,0.64504,0.43879,1.31615,1.36803,0.02086,0,0,6.27338,0,6.27338,0,0.0315599,0.10436,3.11066,3.11066,0,1,0.003961,0.003961,0.003961,0.0019805,0.007922
246,60382,1.373,1.59994,0.01744,1.00019,6.25077,0.70218,0.57552,0.64601,0.43962,1.316,1.36575,0.02085,0,0,6.25076,0,6.25076,0,0.0314451,0.104023,3.11066,3.11066,0,1,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,60610.8,1.37231,1.60417,0.01744,0.99988,6.25471,0.7055,0.57391,0.64653,0.43994,1.31577,1.36388,0.02084,0,0,6.25471,0,6.25471,0,0.0314654,0.103852,3.11066,3.11066,0,1,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,60842.2,1.37057,1.60429,0.01739,0.99996,6.25696,0.70244,0.57658,0.64705,0.44059,1.31468,1.36378,0.02083,0,0,6.25695,0,6.25695,0,0.0314765,0.103982,3.11066,3.11066,0,1,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,61079.8,1.36096,1.59308,0.01729,1.00012,6.25708,0.70159,0.57624,0.64746,0.44094,1.31351,1.36344,0.02081,0,0,6.25708,0,6.25708,0,0.0314762,0.104585,3.11066,3.11066,0,1,0.003862,0.003862,0.003862,0.001931,0.007724
250,61300.5,1.36207,1.59873,0.01733,0.99992,6.23001,0.70076,0.57816,0.64762,0.44099,1.31364,1.36173,0.02081,0,0,6.23001,0,6.23001,0,0.0313419,0.103915,3.11066,3.11066,0,1,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,61482.1,1.36627,1.59641,0.01729,1.00006,6.24133,0.69889,0.5785,0.64786,0.4412,1.31346,1.36018,0.0208,0,0,6.24134,0,6.24134,0,0.0313998,0.103982,3.11066,3.11066,0,1,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,61664.6,1.36209,1.59146,0.01734,0.99996,6.25424,0.6994,0.57983,0.64838,0.44145,1.31273,1.35945,0.02079,0,0,6.25424,0,6.25424,0,0.0314622,0.104493,3.11066,3.11066,0,1,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,61845.1,1.36111,1.58847,0.01722,1.00006,6.25488,0.69375,0.58343,0.64871,0.44164,1.31179,1.35934,0.02077,0,0,6.25487,0,6.25487,0,0.0314656,0.104592,3.11066,3.11066,0,1,0.003763,0.003763,0.003763,0.0018815,0.007526
254,62024.7,1.36683,1.59127,0.01726,0.99994,6.24392,0.69706,0.57999,0.64915,0.442,1.31168,1.3575,0.02078,0,0,6.24391,0,6.24391,0,0.0314103,0.104142,3.11066,3.11066,0,1,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,62208.1,1.36736,1.58027,0.01735,0.99996,6.22298,0.69735,0.57939,0.64939,0.44235,1.31113,1.35636,0.02078,0,0,6.22298,0,6.22298,0,0.0313089,0.104075,3.11066,3.11066,0,1,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,62387.4,1.35975,1.57346,0.01724,1.00014,6.2238,0.69866,0.57956,0.64991,0.44258,1.31052,1.35651,0.02076,0,0,6.2238,0,6.2238,0,0.0313107,0.10462,3.11066,3.11066,0,1,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,62566.5,1.36405,1.57425,0.01725,0.99993,6.2252,0.69982,0.57824,0.65033,0.44299,1.31038,1.35506,0.02074,0,0,6.2252,0,6.2252,0,0.0313149,0.104351,3.11066,3.11066,0,1,0.003664,0.003664,0.003664,0.001832,0.007328
258,62745.8,1.35584,1.57805,0.01725,1.00009,6.21037,0.69935,0.57962,0.65078,0.44324,1.31064,1.35324,0.02074,0,0,6.21037,0,6.21037,0,0.0312409,0.104196,3.11066,3.11066,0,1,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,62923.1,1.36162,1.5779,0.0172,0.99998,6.21461,0.70161,0.58058,0.6509,0.44337,1.31092,1.35115,0.02075,0,0,6.21462,0,6.21462,0,0.0312638,0.103998,3.11066,3.11066,0,1,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,63100.5,1.361,1.58236,0.01738,1,6.22857,0.69834,0.58321,0.65114,0.44353,1.31106,1.34962,0.02075,0,0,6.22857,0,6.22857,0,0.0313328,0.104092,3.11066,3.11066,0,1,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,63278.3,1.35597,1.58038,0.01729,0.99993,6.21946,0.69945,0.58215,0.65161,0.44417,1.31069,1.34939,0.02074,0,0,6.21946,0,6.21946,0,0.0312861,0.104218,3.11066,3.11066,0,1,0.003565,0.003565,0.003565,0.0017825,0.00713
262,63455.9,1.36427,1.57844,0.017,1.00002,6.21203,0.70208,0.5819,0.65214,0.44466,1.31018,1.34864,0.02073,0,0,6.21202,0,6.21202,0,0.0312497,0.103888,3.11066,3.11066,0,1,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,63634.7,1.35616,1.57424,0.01713,1.00026,6.21918,0.7032,0.5839,0.65331,0.44534,1.30949,1.34749,0.02071,0,0,6.21917,0,6.21917,0,0.0312862,0.104273,3.11066,3.11066,0,1,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,63812.7,1.35357,1.56804,0.01712,0.9998,6.21244,0.70458,0.58381,0.65402,0.44595,1.30886,1.34653,0.0207,0,0,6.21244,0,6.21244,0,0.0312507,0.104546,3.11066,3.11066,0,1,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,63990.2,1.35317,1.56845,0.0171,0.99999,6.20947,0.70489,0.5833,0.65404,0.44597,1.3083,1.3461,0.02069,0,0,6.20947,0,6.20947,0,0.0312373,0.104471,3.11066,3.11066,0,1,0.003466,0.003466,0.003466,0.001733,0.006932
266,64171,1.35437,1.56972,0.0171,1.00005,6.21122,0.69993,0.58609,0.65468,0.44649,1.30871,1.34385,0.02071,0,0,6.21122,0,6.21122,0,0.0312447,0.104421,3.11066,3.11066,0,1,0.00344125,0.00344125,0.00344125,0.00172063,0.0068825
267,64348.9,1.34493,1.55374,0.01693,1.00002,6.20504,0.70006,0.58583,0.65529,0.44694,1.3088,1.34238,0.02071,0,0,6.20504,0,6.20504,0,0.0312127,0.105144,3.11066,3.11066,0,1,0.0034165,0.0034165,0.0034165,0.00170825,0.006833
268,64527.3,1.35658,1.57052,0.01704,0.99999,6.21358,0.70174,0.58561,0.6556,0.44723,1.30783,1.34232,0.0207,0,0,6.21358,0,6.21358,0,0.0312577,0.1043,3.11066,3.11066,0,1,0.00339175,0.00339175,0.00339175,0.00169588,0.0067835
269,64705.7,1.35129,1.55097,0.017,0.99994,6.19171,0.70111,0.58586,0.6562,0.44761,1.30836,1.33974,0.0207,0,0,6.19171,0,6.19171,0,0.0311488,0.104641,3.11066,3.11066,0,1,0.003367,0.003367,0.003367,0.0016835,0.006734
270,64883.1,1.3487,1.56734,0.01707,1.00006,6.20548,0.7039,0.58562,0.65654,0.44791,1.30731,1.33967,0.02068,0,0,6.20548,0,6.20548,0,0.0312179,0.104397,3.11066,3.11066,0,1,0.00334225,0.00334225,0.00334225,0.00167113,0.0066845
271,65061,1.34582,1.55814,0.01698,1.00005,6.16663,0.70241,0.58756,0.65682,0.44816,1.30661,1.3394,0.02066,0,0,6.16662,0,6.16662,0,0.0310222,0.104148,3.11066,3.11066,0,1,0.0033175,0.0033175,0.0033175,0.00165875,0.006635
272,65239.1,1.34692,1.55014,0.01711,0.99995,6.1836,0.70553,0.58742,0.65721,0.44842,1.30682,1.33809,0.02066,0,0,6.18359,0,6.18359,0,0.0311093,0.104613,3.11066,3.11066,0,1,0.00329275,0.00329275,0.00329275,0.00164638,0.0065855
273,65416.4,1.35274,1.56179,0.01705,0.99995,6.18545,0.7058,0.58855,0.65752,0.44871,1.3064,1.33781,0.02065,0,0,6.18546,0,6.18546,0,0.0311155,0.104005,3.11066,3.11066,0,1,0.003268,0.003268,0.003268,0.001634,0.006536
274,65594.8,1.34726,1.55647,0.01706,1.00005,6.1827,0.708,0.58767,0.65769,0.44905,1.30594,1.33697,0.02064,0,0,6.1827,0,6.1827,0,0.0311018,0.104317,3.11066,3.11066,0,1,0.00324325,0.00324325,0.00324325,0.00162163,0.0064865
275,65773.9,1.34662,1.5515,0.01699,0.99992,6.16784,0.70994,0.58695,0.6578,0.44947,1.30571,1.33615,0.02063,0,0,6.16784,0,6.16784,0,0.0310293,0.104205,3.11066,3.11066,0,1,0.0032185,0.0032185,0.0032185,0.00160925,0.006437
276,65951.7,1.35255,1.55389,0.01695,0.99997,6.18067,0.71035,0.58705,0.65784,0.44967,1.30511,1.33496,0.02061,0,0,6.18067,0,6.18067,0,0.0310936,0.104202,3.11066,3.11066,0,1,0.00319375,0.00319375,0.00319375,0.00159688,0.0063875
277,66128.9,1.33675,1.54468,0.01683,1.00007,6.18388,0.70944,0.58813,0.65878,0.45006,1.30512,1.33394,0.02061,0,0,6.18387,0,6.18387,0,0.0311082,0.105051,3.11066,3.11066,0,1,0.003169,0.003169,0.003169,0.0015845,0.006338
278,66307,1.34182,1.54399,0.01687,1.00007,6.17354,0.70522,0.59126,0.65906,0.45027,1.30492,1.33336,0.02061,0,0,6.17354,0,6.17354,0,0.0310584,0.1047,3.11066,3.11066,0,1,0.00314425,0.00314425,0.00314425,0.00157213,0.0062885
279,66485.4,1.34107,1.53545,0.01682,0.99998,6.15916,0.7031,0.59304,0.65944,0.45055,1.30475,1.33221,0.0206,0,0,6.15916,0,6.15916,0,0.0309836,0.104682,3.11066,3.11066,0,1,0.0031195,0.0031195,0.0031195,0.00155975,0.006239
280,66662.3,1.33986,1.54254,0.01697,0.99996,6.17506,0.70422,0.59255,0.65979,0.45072,1.30452,1.3312,0.02059,0,0,6.17507,0,6.17507,0,0.0310623,0.104743,3.11066,3.11066,0,1,0.00309475,0.00309475,0.00309475,0.00154738,0.0061895
281,66840.2,1.33048,1.54392,0.01682,1.00003,6.16579,0.70421,0.59134,0.66024,0.45106,1.30506,1.32928,0.02061,0,0,6.16579,0,6.16579,0,0.0310207,0.104884,3.11066,3.11066,0,1,0.00307,0.00307,0.00307,0.001535,0.00614
282,67018.9,1.3357,1.53625,0.01695,1.00014,6.16282,0.70446,0.59265,0.66019,0.45132,1.30528,1.32789,0.0206,0,0,6.16282,0,6.16282,0,0.0310025,0.104838,3.11066,3.11066,0,1,0.00304525,0.00304525,0.00304525,0.00152262,0.0060905
283,67196.5,1.33044,1.52927,0.01693,0.99996,6.16445,0.70511,0.59105,0.66063,0.45176,1.30565,1.32624,0.02061,0,0,6.16445,0,6.16445,0,0.0310099,0.10525,3.11066,3.11066,0,1,0.0030205,0.0030205,0.0030205,0.00151025,0.006041
284,67374.2,1.33757,1.53708,0.01684,0.99993,6.16672,0.70816,0.58931,0.66049,0.45177,1.30539,1.32608,0.02061,0,0,6.16672,0,6.16672,0,0.0310233,0.104731,3.11066,3.11066,0,1,0.00299575,0.00299575,0.00299575,0.00149787,0.0059915
285,67554.2,1.33214,1.53533,0.01675,1.00001,6.14802,0.70995,0.58921,0.66111,0.45189,1.305,1.32555,0.0206,0,0,6.14801,0,6.14801,0,0.0309337,0.104712,3.11066,3.11066,0,1,0.002971,0.002971,0.002971,0.0014855,0.005942
286,67732.9,1.33539,1.52594,0.01686,1.00008,6.1527,0.70831,0.59008,0.66156,0.4522,1.3044,1.32477,0.02058,0,0,6.1527,0,6.1527,0,0.0309535,0.104914,3.11066,3.11066,0,1,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,67913.2,1.33729,1.52027,0.01689,0.99989,6.14264,0.70619,0.59271,0.6616,0.4524,1.30333,1.32533,0.02057,0,0,6.14264,0,6.14264,0,0.0309008,0.104845,3.11066,3.11066,0,1,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,68092.5,1.33335,1.52528,0.0168,0.99998,6.14363,0.70594,0.59343,0.66139,0.45228,1.30249,1.32514,0.02055,0,0,6.14362,0,6.14362,0,0.0309052,0.104854,3.11066,3.11066,0,1,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,68271.4,1.33192,1.53563,0.01682,0.99995,6.13675,0.70865,0.59199,0.6619,0.45255,1.30228,1.32481,0.02053,0,0,6.13675,0,6.13675,0,0.030874,0.104403,3.11066,3.11066,0,1,0.002872,0.002872,0.002872,0.001436,0.005744
290,68449.5,1.3293,1.50634,0.01678,1.00001,6.14004,0.70573,0.59389,0.6624,0.45316,1.30211,1.32332,0.02053,0,0,6.14004,0,6.14004,0,0.0308904,0.105507,3.11066,3.11066,0,1,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,68626.9,1.33608,1.52169,0.0168,1.00015,6.14482,0.70635,0.59294,0.66265,0.45348,1.30182,1.32258,0.02052,0,0,6.14482,0,6.14482,0,0.0309142,0.104733,3.11066,3.11066,0,1,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,68805.3,1.3301,1.51486,0.01681,0.99988,6.11928,0.71015,0.59171,0.66326,0.45398,1.30192,1.32167,0.02052,0,0,6.11928,0,6.11928,0,0.030784,0.10472,3.11066,3.11066,0,1,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,68983.1,1.32577,1.51159,0.01665,0.99993,6.13499,0.71307,0.59129,0.66334,0.45403,1.30126,1.32209,0.0205,0,0,6.13499,0,6.13499,0,0.0308656,0.105247,3.11066,3.11066,0,1,0.002773,0.002773,0.002773,0.0013865,0.005546
294,69162,1.32229,1.51311,0.01673,0.99998,6.13759,0.71271,0.59034,0.66376,0.45423,1.30095,1.32162,0.0205,0,0,6.13759,0,6.13759,0,0.0308773,0.105355,3.11066,3.11066,0,1,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
